,TypeofTravel,Class,Seatcomfort,DepartureArrivaltimeconvenient,Foodanddrink,Gatelocation,Baggagehandling,satisfaction Loyal Customer,satisfaction disloyal Customer
492,Business travel,Business,2,1,4,1,2,dissatisfied,
493,Business travel,Business,2,1,4,1,3,dissatisfied,
494,Business travel,Business,2,1,4,1,4,dissatisfied,
495,Business travel,Business,2,1,4,4,2,dissatisfied,
496,Business travel,Business,2,1,4,4,4,dissatisfied,
497,Business travel,Business,2,1,5,1,2,dissatisfied,
498,Business travel,Business,2,1,5,1,3,dissatisfied,
499,Business travel,Business,2,1,5,1,4,dissatisfied,
500,Business travel,Business,2,1,5,5,2,dissatisfied,
501,Business travel,Business,2,1,5,5,3,dissatisfied,
502,Business travel,Business,2,1,5,5,4,dissatisfied,
503,Business travel,Business,2,2,1,1,2,dissatisfied,
504,Business travel,Business,2,2,1,1,3,dissatisfied,
505,Business travel,Business,2,2,1,1,4,dissatisfied,
506,Business travel,Business,2,2,1,2,1,satisfied,
507,Business travel,Business,2,2,1,2,2,dissatisfied,
508,Business travel,Business,2,2,1,2,3,satisfied,
509,Business travel,Business,2,2,1,2,4,satisfied,
510,Business travel,Business,2,2,1,2,5,satisfied,
511,Business travel,Business,2,2,1,3,4,,dissatisfied
512,Business travel,Business,2,2,1,4,3,,dissatisfied
513,Business travel,Business,2,2,1,4,4,,dissatisfied
514,Business travel,Business,2,2,2,1,1,,dissatisfied
515,Business travel,Business,2,2,2,1,2,,dissatisfied
516,Business travel,Business,2,2,2,1,3,,dissatisfied
517,Business travel,Business,2,2,2,1,4,,dissatisfied
518,Business travel,Business,2,2,2,1,5,,dissatisfied
519,Business travel,Business,2,2,2,2,1,satisfied,dissatisfied
520,Business travel,Business,2,2,2,2,2,satisfied,dissatisfied
521,Business travel,Business,2,2,2,2,3,satisfied,dissatisfied
522,Business travel,Business,2,2,2,2,4,satisfied,dissatisfied
523,Business travel,Business,2,2,2,2,5,satisfied,dissatisfied
524,Business travel,Business,2,2,2,3,1,,dissatisfied
525,Business travel,Business,2,2,2,3,2,,dissatisfied
526,Business travel,Business,2,2,2,3,3,,dissatisfied
527,Business travel,Business,2,2,2,3,4,,dissatisfied
528,Business travel,Business,2,2,2,3,5,,dissatisfied
529,Business travel,Business,2,2,2,4,1,,dissatisfied
530,Business travel,Business,2,2,2,4,2,,satisfied
531,Business travel,Business,2,2,2,4,3,,dissatisfied
532,Business travel,Business,2,2,2,4,4,,satisfied
533,Business travel,Business,2,2,2,4,5,,dissatisfied
534,Business travel,Business,2,2,2,5,2,,dissatisfied
535,Business travel,Business,2,2,2,5,3,,dissatisfied
536,Business travel,Business,2,2,2,5,4,,dissatisfied
537,Business travel,Business,2,2,2,5,5,,dissatisfied
538,Business travel,Business,2,2,3,2,1,satisfied,
539,Business travel,Business,2,2,3,2,2,dissatisfied,
540,Business travel,Business,2,2,3,2,3,satisfied,
541,Business travel,Business,2,2,3,2,4,satisfied,
542,Business travel,Business,2,2,3,2,5,satisfied,
543,Business travel,Business,2,2,3,3,2,dissatisfied,
544,Business travel,Business,2,2,3,3,3,dissatisfied,
545,Business travel,Business,2,2,3,3,4,dissatisfied,
546,Business travel,Business,2,2,4,2,1,satisfied,
547,Business travel,Business,2,2,4,2,2,dissatisfied,
548,Business travel,Business,2,2,4,2,3,dissatisfied,
549,Business travel,Business,2,2,4,2,4,satisfied,
550,Business travel,Business,2,2,4,2,5,satisfied,
551,Business travel,Business,2,2,4,4,1,dissatisfied,
552,Business travel,Business,2,2,4,4,2,dissatisfied,
553,Business travel,Business,2,2,4,4,3,dissatisfied,
554,Business travel,Business,2,2,5,2,1,satisfied,
555,Business travel,Business,2,2,5,2,2,satisfied,
556,Business travel,Business,2,2,5,2,3,satisfied,
557,Business travel,Business,2,2,5,2,4,satisfied,
558,Business travel,Business,2,2,5,2,5,satisfied,
559,Business travel,Business,2,2,5,5,2,dissatisfied,
560,Business travel,Business,2,2,5,5,3,dissatisfied,
561,Business travel,Business,2,3,1,1,2,dissatisfied,
562,Business travel,Business,2,3,1,1,4,dissatisfied,
563,Business travel,Business,2,3,1,3,2,dissatisfied,
564,Business travel,Business,2,3,1,3,3,dissatisfied,dissatisfied
565,Business travel,Business,2,3,1,3,4,dissatisfied,
566,Business travel,Business,2,3,1,4,4,,dissatisfied
567,Business travel,Business,2,3,2,2,1,satisfied,
568,Business travel,Business,2,3,2,2,2,dissatisfied,dissatisfied
569,Business travel,Business,2,3,2,2,3,satisfied,dissatisfied
570,Business travel,Business,2,3,2,2,4,satisfied,
571,Business travel,Business,2,3,2,2,5,satisfied,
572,Business travel,Business,2,3,2,3,2,dissatisfied,
573,Business travel,Business,2,3,2,3,3,dissatisfied,dissatisfied
574,Business travel,Business,2,3,2,3,4,,dissatisfied
575,Business travel,Business,2,3,2,4,4,,dissatisfied
576,Business travel,Business,2,3,3,1,2,,dissatisfied
577,Business travel,Business,2,3,3,1,4,,dissatisfied
578,Business travel,Business,2,3,3,1,5,,dissatisfied
579,Business travel,Business,2,3,3,2,3,,dissatisfied
580,Business travel,Business,2,3,3,2,4,,dissatisfied
581,Business travel,Business,2,3,3,2,5,,dissatisfied
582,Business travel,Business,2,3,3,3,1,dissatisfied,
583,Business travel,Business,2,3,3,3,2,dissatisfied,
584,Business travel,Business,2,3,3,3,3,dissatisfied,dissatisfied
585,Business travel,Business,2,3,3,3,4,dissatisfied,dissatisfied
586,Business travel,Business,2,3,3,3,5,,dissatisfied
587,Business travel,Business,2,3,3,4,3,,dissatisfied
588,Business travel,Business,2,3,3,4,4,,dissatisfied
589,Business travel,Business,2,3,3,4,5,,dissatisfied
590,Business travel,Business,2,3,3,5,4,,dissatisfied
591,Business travel,Business,2,3,3,5,5,,dissatisfied
592,Business travel,Business,2,3,4,3,1,dissatisfied,
593,Business travel,Business,2,3,4,3,2,dissatisfied,
594,Business travel,Business,2,3,4,3,3,dissatisfied,
595,Business travel,Business,2,3,4,3,4,dissatisfied,
596,Business travel,Business,2,3,4,4,2,dissatisfied,
597,Business travel,Business,2,3,4,4,3,dissatisfied,
598,Business travel,Business,2,3,4,4,4,dissatisfied,
599,Business travel,Business,2,3,5,3,2,dissatisfied,
600,Business travel,Business,2,3,5,3,3,dissatisfied,
601,Business travel,Business,2,3,5,3,4,dissatisfied,
602,Business travel,Business,2,3,5,5,2,dissatisfied,
603,Business travel,Business,2,3,5,5,3,dissatisfied,
604,Business travel,Business,2,4,1,1,2,dissatisfied,
605,Business travel,Business,2,4,1,2,4,,dissatisfied
606,Business travel,Business,2,4,1,3,4,,dissatisfied
607,Business travel,Business,2,4,1,4,2,dissatisfied,
608,Business travel,Business,2,4,1,4,4,dissatisfied,
609,Business travel,Business,2,4,1,5,4,,dissatisfied
610,Business travel,Business,2,4,2,1,4,,dissatisfied
611,Business travel,Business,2,4,2,1,5,,dissatisfied
612,Business travel,Business,2,4,2,2,1,satisfied,
613,Business travel,Business,2,4,2,2,2,satisfied,
614,Business travel,Business,2,4,2,2,3,satisfied,
615,Business travel,Business,2,4,2,2,4,satisfied,dissatisfied
616,Business travel,Business,2,4,2,2,5,satisfied,dissatisfied
617,Business travel,Business,2,4,2,3,3,,dissatisfied
618,Business travel,Business,2,4,2,3,4,,dissatisfied
619,Business travel,Business,2,4,2,3,5,,dissatisfied
620,Business travel,Business,2,4,2,4,1,dissatisfied,
621,Business travel,Business,2,4,2,4,2,dissatisfied,
622,Business travel,Business,2,4,2,4,3,dissatisfied,dissatisfied
623,Business travel,Business,2,4,2,4,4,dissatisfied,dissatisfied
624,Business travel,Business,2,4,2,4,5,,dissatisfied
625,Business travel,Business,2,4,2,5,4,,dissatisfied
626,Business travel,Business,2,4,3,2,5,,dissatisfied
627,Business travel,Business,2,4,3,3,2,dissatisfied,
628,Business travel,Business,2,4,3,3,3,dissatisfied,
629,Business travel,Business,2,4,3,3,4,dissatisfied,dissatisfied
630,Business travel,Business,2,4,3,3,5,,dissatisfied
631,Business travel,Business,2,4,3,4,2,dissatisfied,
632,Business travel,Business,2,4,3,4,3,dissatisfied,dissatisfied
633,Business travel,Business,2,4,3,4,4,dissatisfied,dissatisfied
634,Business travel,Business,2,4,4,4,1,dissatisfied,
635,Business travel,Business,2,4,4,4,2,dissatisfied,
636,Business travel,Business,2,4,4,4,3,dissatisfied,
637,Business travel,Business,2,4,4,4,4,dissatisfied,
638,Business travel,Business,2,4,5,4,1,dissatisfied,
639,Business travel,Business,2,4,5,4,2,dissatisfied,
640,Business travel,Business,2,4,5,4,3,dissatisfied,
641,Business travel,Business,2,4,5,4,4,dissatisfied,
642,Business travel,Business,2,4,5,5,2,dissatisfied,
643,Business travel,Business,2,4,5,5,3,dissatisfied,
644,Business travel,Business,2,4,5,5,4,dissatisfied,
645,Business travel,Business,2,5,1,1,2,dissatisfied,
646,Business travel,Business,2,5,1,1,5,,dissatisfied
647,Business travel,Business,2,5,1,2,4,,dissatisfied
648,Business travel,Business,2,5,1,3,5,,dissatisfied
649,Business travel,Business,2,5,1,4,5,,dissatisfied
650,Business travel,Business,2,5,1,5,2,dissatisfied,
651,Business travel,Business,2,5,1,5,3,dissatisfied,
652,Business travel,Business,2,5,1,5,4,dissatisfied,
653,Business travel,Business,2,5,2,1,3,,dissatisfied
654,Business travel,Business,2,5,2,1,4,,dissatisfied
655,Business travel,Business,2,5,2,1,5,,dissatisfied
656,Business travel,Business,2,5,2,2,1,satisfied,
657,Business travel,Business,2,5,2,2,2,dissatisfied,
658,Business travel,Business,2,5,2,2,3,dissatisfied,
659,Business travel,Business,2,5,2,2,4,satisfied,dissatisfied
660,Business travel,Business,2,5,2,2,5,satisfied,dissatisfied
661,Business travel,Business,2,5,2,3,4,,dissatisfied
662,Business travel,Business,2,5,2,3,5,,dissatisfied
663,Business travel,Business,2,5,2,4,4,,dissatisfied
664,Business travel,Business,2,5,2,4,5,,dissatisfied
665,Business travel,Business,2,5,2,5,1,dissatisfied,
666,Business travel,Business,2,5,2,5,2,dissatisfied,
667,Business travel,Business,2,5,2,5,3,dissatisfied,
668,Business travel,Business,2,5,2,5,4,dissatisfied,dissatisfied
669,Business travel,Business,2,5,2,5,5,,dissatisfied
670,Business travel,Business,2,5,3,1,5,,dissatisfied
671,Business travel,Business,2,5,3,2,5,,dissatisfied
672,Business travel,Business,2,5,3,3,2,dissatisfied,
673,Business travel,Business,2,5,3,3,3,dissatisfied,
674,Business travel,Business,2,5,3,4,4,,dissatisfied
675,Business travel,Business,2,5,3,5,2,dissatisfied,
676,Business travel,Business,2,5,3,5,3,dissatisfied,
677,Business travel,Business,2,5,3,5,4,dissatisfied,
678,Business travel,Business,2,5,4,4,2,dissatisfied,
679,Business travel,Business,2,5,4,4,3,dissatisfied,
680,Business travel,Business,2,5,4,4,4,dissatisfied,
681,Business travel,Business,2,5,4,5,2,dissatisfied,
682,Business travel,Business,2,5,4,5,3,dissatisfied,
683,Business travel,Business,2,5,4,5,4,dissatisfied,
684,Business travel,Business,2,5,5,5,1,dissatisfied,
685,Business travel,Business,2,5,5,5,2,dissatisfied,
686,Business travel,Business,2,5,5,5,3,dissatisfied,
687,Business travel,Business,2,5,5,5,4,dissatisfied,
688,Business travel,Business,2,5,5,5,5,satisfied,
689,Business travel,Business,3,0,2,1,4,,dissatisfied
690,Business travel,Business,3,0,2,1,5,,dissatisfied
691,Business travel,Business,3,0,2,2,5,,dissatisfied
692,Business travel,Business,3,0,2,3,5,,dissatisfied
693,Business travel,Business,3,0,2,4,4,,dissatisfied
694,Business travel,Business,3,0,2,4,5,,dissatisfied
695,Business travel,Business,3,0,2,5,5,,dissatisfied
696,Business travel,Business,3,0,3,1,4,,dissatisfied
697,Business travel,Business,3,0,3,1,5,,dissatisfied
698,Business travel,Business,3,0,3,2,3,,dissatisfied
699,Business travel,Business,3,0,3,2,4,,dissatisfied
700,Business travel,Business,3,0,3,2,5,,dissatisfied
701,Business travel,Business,3,0,3,3,1,,dissatisfied
702,Business travel,Business,3,0,3,3,4,,dissatisfied
703,Business travel,Business,3,0,3,3,5,,dissatisfied
704,Business travel,Business,3,0,3,4,3,,dissatisfied
705,Business travel,Business,3,0,3,4,4,,dissatisfied
706,Business travel,Business,3,0,3,4,5,,dissatisfied
707,Business travel,Business,3,0,3,5,4,,dissatisfied
708,Business travel,Business,3,0,3,5,5,,dissatisfied
709,Business travel,Business,3,0,4,3,5,,dissatisfied
710,Business travel,Business,3,0,4,4,4,,dissatisfied
711,Business travel,Business,3,1,1,1,1,dissatisfied,
712,Business travel,Business,3,1,1,1,2,dissatisfied,
713,Business travel,Business,3,1,1,1,3,dissatisfied,
714,Business travel,Business,3,1,1,1,4,dissatisfied,
715,Business travel,Business,3,1,2,1,3,dissatisfied,
716,Business travel,Business,3,1,2,1,4,dissatisfied,
717,Business travel,Business,3,1,2,2,3,dissatisfied,
718,Business travel,Business,3,1,2,2,4,dissatisfied,
719,Business travel,Business,3,1,2,3,2,,dissatisfied
720,Business travel,Business,3,1,2,4,3,,dissatisfied
721,Business travel,Business,3,1,3,1,2,dissatisfied,
722,Business travel,Business,3,1,3,1,3,dissatisfied,
723,Business travel,Business,3,1,3,1,4,dissatisfied,
724,Business travel,Business,3,1,3,2,2,,dissatisfied
725,Business travel,Business,3,1,3,3,1,satisfied,
726,Business travel,Business,3,1,3,3,2,dissatisfied,dissatisfied
727,Business travel,Business,3,1,3,3,3,dissatisfied,dissatisfied
728,Business travel,Business,3,1,3,3,4,satisfied,dissatisfied
729,Business travel,Business,3,1,3,3,5,satisfied,
730,Business travel,Business,3,1,3,4,3,,dissatisfied
731,Business travel,Business,3,1,3,4,4,,dissatisfied
732,Business travel,Business,3,1,4,1,1,dissatisfied,
733,Business travel,Business,3,1,4,1,2,dissatisfied,
734,Business travel,Business,3,1,4,1,3,dissatisfied,
735,Business travel,Business,3,1,4,1,4,dissatisfied,
736,Business travel,Business,3,1,4,3,2,,dissatisfied
737,Business travel,Business,3,1,4,4,2,dissatisfied,
738,Business travel,Business,3,1,4,4,3,dissatisfied,
739,Business travel,Business,3,1,4,4,4,,dissatisfied
740,Business travel,Business,3,1,5,1,2,dissatisfied,
741,Business travel,Business,3,1,5,1,3,dissatisfied,
742,Business travel,Business,3,1,5,1,4,dissatisfied,
743,Business travel,Business,3,1,5,5,2,dissatisfied,
744,Business travel,Business,3,1,5,5,3,dissatisfied,
745,Business travel,Business,3,2,1,1,3,dissatisfied,
746,Business travel,Business,3,2,1,1,4,dissatisfied,
747,Business travel,Business,3,2,1,2,2,dissatisfied,
748,Business travel,Business,3,2,1,2,3,dissatisfied,
749,Business travel,Business,3,2,2,1,3,,dissatisfied
750,Business travel,Business,3,2,2,1,4,,dissatisfied
751,Business travel,Business,3,2,2,1,5,,dissatisfied
752,Business travel,Business,3,2,2,2,1,dissatisfied,
753,Business travel,Business,3,2,2,2,2,dissatisfied,dissatisfied
754,Business travel,Business,3,2,2,2,3,dissatisfied,dissatisfied
755,Business travel,Business,3,2,2,2,4,dissatisfied,dissatisfied
756,Business travel,Business,3,2,2,2,5,,dissatisfied
757,Business travel,Business,3,2,2,3,2,,dissatisfied
758,Business travel,Business,3,2,2,3,3,,dissatisfied
759,Business travel,Business,3,2,2,3,4,,dissatisfied
760,Business travel,Business,3,2,2,3,5,,dissatisfied
761,Business travel,Business,3,2,2,4,2,,dissatisfied
762,Business travel,Business,3,2,2,4,3,,dissatisfied
763,Business travel,Business,3,2,2,4,4,,dissatisfied
764,Business travel,Business,3,2,2,4,5,,dissatisfied
765,Business travel,Business,3,2,2,5,3,,dissatisfied
766,Business travel,Business,3,2,2,5,4,,dissatisfied
767,Business travel,Business,3,2,2,5,5,,dissatisfied
768,Business travel,Business,3,2,3,1,1,,dissatisfied
769,Business travel,Business,3,2,3,2,1,dissatisfied,
770,Business travel,Business,3,2,3,2,3,dissatisfied,dissatisfied
771,Business travel,Business,3,2,3,2,4,dissatisfied,
772,Business travel,Business,3,2,3,3,1,satisfied,
773,Business travel,Business,3,2,3,3,2,satisfied,dissatisfied
774,Business travel,Business,3,2,3,3,3,dissatisfied,dissatisfied
775,Business travel,Business,3,2,3,3,4,satisfied,dissatisfied
776,Business travel,Business,3,2,3,3,5,satisfied,
777,Business travel,Business,3,2,3,4,3,,dissatisfied
778,Business travel,Business,3,2,3,4,4,,dissatisfied
779,Business travel,Business,3,2,4,2,2,dissatisfied,
780,Business travel,Business,3,2,4,2,3,dissatisfied,
781,Business travel,Business,3,2,4,2,4,dissatisfied,
782,Business travel,Business,3,2,4,4,3,dissatisfied,
783,Business travel,Business,3,2,4,4,4,,dissatisfied
784,Business travel,Business,3,2,5,2,2,dissatisfied,
785,Business travel,Business,3,2,5,2,3,dissatisfied,
786,Business travel,Business,3,2,5,2,4,dissatisfied,
787,Business travel,Business,3,2,5,5,3,dissatisfied,
788,Business travel,Business,3,2,5,5,4,dissatisfied,
789,Business travel,Business,3,3,1,1,2,dissatisfied,
790,Business travel,Business,3,3,1,1,3,dissatisfied,
791,Business travel,Business,3,3,1,3,1,satisfied,
792,Business travel,Business,3,3,1,3,2,satisfied,
793,Business travel,Business,3,3,1,3,3,satisfied,
794,Business travel,Business,3,3,1,3,4,satisfied,
795,Business travel,Business,3,3,1,3,5,satisfied,
796,Business travel,Business,3,3,2,2,2,dissatisfied,
797,Business travel,Business,3,3,2,2,3,dissatisfied,
798,Business travel,Business,3,3,2,2,4,dissatisfied,
799,Business travel,Business,3,3,2,3,1,satisfied,
800,Business travel,Business,3,3,2,3,2,satisfied,
801,Business travel,Business,3,3,2,3,3,dissatisfied,dissatisfied
802,Business travel,Business,3,3,2,3,4,satisfied,dissatisfied
803,Business travel,Business,3,3,2,3,5,satisfied,
804,Business travel,Business,3,3,2,4,4,,dissatisfied
805,Business travel,Business,3,3,3,1,1,,dissatisfied
806,Business travel,Business,3,3,3,1,2,,dissatisfied
807,Business travel,Business,3,3,3,1,3,,dissatisfied
808,Business travel,Business,3,3,3,1,4,,dissatisfied
809,Business travel,Business,3,3,3,1,5,,dissatisfied
810,Business travel,Business,3,3,3,2,1,,dissatisfied
811,Business travel,Business,3,3,3,2,2,,dissatisfied
812,Business travel,Business,3,3,3,2,3,,dissatisfied
813,Business travel,Business,3,3,3,2,4,,dissatisfied
814,Business travel,Business,3,3,3,2,5,,dissatisfied
815,Business travel,Business,3,3,3,3,1,satisfied,dissatisfied
816,Business travel,Business,3,3,3,3,2,satisfied,dissatisfied
817,Business travel,Business,3,3,3,3,3,satisfied,dissatisfied
818,Business travel,Business,3,3,3,3,4,satisfied,dissatisfied
819,Business travel,Business,3,3,3,3,5,satisfied,dissatisfied
820,Business travel,Business,3,3,3,4,1,,dissatisfied
821,Business travel,Business,3,3,3,4,2,,satisfied
822,Business travel,Business,3,3,3,4,3,,dissatisfied
823,Business travel,Business,3,3,3,4,4,,dissatisfied
824,Business travel,Business,3,3,3,4,5,,dissatisfied
825,Business travel,Business,3,3,3,5,2,,dissatisfied
826,Business travel,Business,3,3,3,5,3,,satisfied
827,Business travel,Business,3,3,3,5,4,,dissatisfied
828,Business travel,Business,3,3,3,5,5,,dissatisfied
829,Business travel,Business,3,3,4,2,3,,dissatisfied
830,Business travel,Business,3,3,4,3,1,satisfied,
831,Business travel,Business,3,3,4,3,2,satisfied,
832,Business travel,Business,3,3,4,3,3,dissatisfied,dissatisfied
833,Business travel,Business,3,3,4,3,4,satisfied,
834,Business travel,Business,3,3,4,3,5,satisfied,
835,Business travel,Business,3,3,4,4,3,dissatisfied,
