,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Prior_purchases,Product_importance,ArrivedLate F,ArrivedLate M
2548,F,Flight,2,5,2,low,No,No
2549,F,Flight,2,5,2,medium,Yes,
2550,F,Flight,2,5,3,medium,No,Yes
2551,F,Flight,2,5,4,low,,No
2552,F,Flight,2,5,4,medium,,Yes
2553,F,Flight,2,5,5,medium,,No
2554,F,Flight,2,5,10,high,,No
2555,F,Flight,3,1,2,low,Yes,Yes
2556,F,Flight,3,1,2,medium,Yes,
2557,F,Flight,3,1,3,low,Yes,No
2558,F,Flight,3,1,3,medium,Yes,Yes
2559,F,Flight,3,1,5,low,,Yes
2560,F,Flight,3,1,5,medium,No,
2561,F,Flight,3,1,6,low,Yes,
2562,F,Flight,3,2,2,high,,Yes
2563,F,Flight,3,2,2,low,Yes,Yes
2564,F,Flight,3,2,2,medium,Yes,Yes
2565,F,Flight,3,2,3,high,,No
2566,F,Flight,3,2,3,low,Yes,Yes
2567,F,Flight,3,2,3,medium,No,
2568,F,Flight,3,2,4,high,,Yes
2569,F,Flight,3,2,4,low,Yes,
2570,F,Flight,3,2,4,medium,No,No
2571,F,Flight,3,2,6,low,Yes,
2572,F,Flight,3,3,2,high,,Yes
2573,F,Flight,3,3,2,low,Yes,
2574,F,Flight,3,3,2,medium,Yes,No
2575,F,Flight,3,3,3,high,,Yes
2576,F,Flight,3,3,3,low,Yes,Yes
2577,F,Flight,3,3,3,medium,No,No
2578,F,Flight,3,3,4,low,Yes,Yes
2579,F,Flight,3,3,4,medium,Yes,
2580,F,Flight,3,3,5,medium,Yes,
2581,F,Flight,3,3,7,high,Yes,
2582,F,Flight,3,3,10,low,,No
2583,F,Flight,3,4,2,high,,Yes
2584,F,Flight,3,4,2,low,Yes,Yes
2585,F,Flight,3,4,2,medium,No,No
2586,F,Flight,3,4,3,high,,Yes
2587,F,Flight,3,4,3,low,Yes,No
2588,F,Flight,3,4,3,medium,No,Yes
2589,F,Flight,3,4,4,low,No,No
2590,F,Flight,3,4,6,medium,,Yes
2591,F,Flight,3,4,8,high,,No
2592,F,Flight,3,4,10,low,No,
2593,F,Flight,3,4,10,medium,No,
2594,F,Flight,3,5,2,low,Yes,Yes
2595,F,Flight,3,5,2,medium,Yes,Yes
2596,F,Flight,3,5,3,high,No,
2597,F,Flight,3,5,3,low,Yes,No
2598,F,Flight,3,5,3,medium,Yes,No
2599,F,Flight,3,5,4,low,,No
2600,F,Flight,3,5,4,medium,,Yes
2601,F,Flight,3,5,5,low,Yes,
2602,F,Flight,3,5,6,low,,Yes
2603,F,Flight,3,5,6,medium,,Yes
2604,F,Flight,4,1,2,high,Yes,Yes
2605,F,Flight,4,1,2,low,Yes,No
2606,F,Flight,4,1,2,medium,Yes,Yes
2607,F,Flight,4,1,3,high,No,No
2608,F,Flight,4,1,3,low,Yes,Yes
2609,F,Flight,4,1,3,medium,Yes,Yes
2610,F,Flight,4,1,4,low,,Yes
2611,F,Flight,4,1,4,medium,Yes,No
2612,F,Flight,4,1,5,low,No,
2613,F,Flight,4,1,5,medium,Yes,No
2614,F,Flight,4,1,6,medium,Yes,
2615,F,Flight,4,1,7,medium,No,
2616,F,Flight,4,2,2,high,,Yes
2617,F,Flight,4,2,2,low,Yes,Yes
2618,F,Flight,4,2,2,medium,,No
2619,F,Flight,4,2,3,low,Yes,Yes
2620,F,Flight,4,2,3,medium,No,Yes
2621,F,Flight,4,2,4,low,No,
2622,F,Flight,4,2,4,medium,,No
2623,F,Flight,4,2,5,low,Yes,Yes
2624,F,Flight,4,2,5,medium,,No
2625,F,Flight,4,2,6,low,,No
2626,F,Flight,4,2,7,medium,,Yes
2627,F,Flight,4,2,8,medium,No,
2628,F,Flight,4,3,2,high,,Yes
2629,F,Flight,4,3,2,low,Yes,Yes
2630,F,Flight,4,3,2,medium,No,Yes
2631,F,Flight,4,3,3,high,No,
2632,F,Flight,4,3,3,low,Yes,
2633,F,Flight,4,3,3,medium,Yes,No
2634,F,Flight,4,3,4,low,No,Yes
2635,F,Flight,4,3,4,medium,,Yes
2636,F,Flight,4,3,5,low,Yes,No
2637,F,Flight,4,3,5,medium,No,Yes
2638,F,Flight,4,3,6,medium,,No
2639,F,Flight,4,3,10,low,Yes,
2640,F,Flight,4,4,2,low,,No
2641,F,Flight,4,4,2,medium,Yes,No
2642,F,Flight,4,4,3,high,,Yes
2643,F,Flight,4,4,3,low,Yes,No
2644,F,Flight,4,4,3,medium,Yes,Yes
2645,F,Flight,4,4,4,high,,Yes
2646,F,Flight,4,4,4,low,,Yes
2647,F,Flight,4,4,4,medium,,Yes
2648,F,Flight,4,4,5,low,Yes,Yes
2649,F,Flight,4,4,6,low,No,
2650,F,Flight,4,4,6,medium,Yes,Yes
2651,F,Flight,4,4,8,medium,,Yes
2652,F,Flight,4,5,2,high,,Yes
2653,F,Flight,4,5,2,low,Yes,No
2654,F,Flight,4,5,2,medium,Yes,
2655,F,Flight,4,5,3,high,,No
2656,F,Flight,4,5,3,low,No,
2657,F,Flight,4,5,3,medium,Yes,Yes
2658,F,Flight,4,5,4,high,,Yes
2659,F,Flight,4,5,4,low,Yes,No
2660,F,Flight,4,5,4,medium,No,
2661,F,Flight,4,5,5,low,,No
2662,F,Flight,4,5,5,medium,,No
2663,F,Flight,4,5,6,medium,,Yes
2664,F,Flight,4,5,7,low,,No
2665,F,Flight,4,5,7,medium,Yes,
2666,F,Flight,4,5,8,medium,Yes,
2667,F,Flight,4,5,10,high,Yes,
2668,F,Flight,4,5,10,medium,,Yes
2669,F,Flight,5,1,2,low,Yes,
2670,F,Flight,5,1,2,medium,Yes,Yes
2671,F,Flight,5,1,3,high,,No
2672,F,Flight,5,1,3,low,Yes,Yes
2673,F,Flight,5,1,3,medium,No,No
2674,F,Flight,5,1,4,high,No,Yes
2675,F,Flight,5,1,4,low,Yes,
2676,F,Flight,5,1,4,medium,Yes,No
2677,F,Flight,5,1,5,low,No,Yes
2678,F,Flight,5,1,6,medium,Yes,No
2679,F,Flight,5,1,7,high,No,
2680,F,Flight,5,1,8,low,Yes,
2681,F,Flight,5,2,2,low,,Yes
2682,F,Flight,5,2,2,medium,Yes,Yes
2683,F,Flight,5,2,3,high,,Yes
2684,F,Flight,5,2,3,low,,Yes
2685,F,Flight,5,2,3,medium,No,Yes
2686,F,Flight,5,2,4,low,No,
2687,F,Flight,5,2,4,medium,No,Yes
2688,F,Flight,5,2,5,low,No,No
2689,F,Flight,5,2,5,medium,Yes,No
2690,F,Flight,5,2,6,low,No,
2691,F,Flight,5,3,2,medium,Yes,Yes
2692,F,Flight,5,3,3,high,,No
2693,F,Flight,5,3,3,low,Yes,Yes
2694,F,Flight,5,3,3,medium,No,
2695,F,Flight,5,3,4,medium,,Yes
2696,F,Flight,5,3,5,high,,No
2697,F,Flight,5,3,5,low,Yes,Yes
2698,F,Flight,5,3,5,medium,,No
2699,F,Flight,5,3,6,low,Yes,
2700,F,Flight,5,3,7,medium,No,
2701,F,Flight,5,4,2,high,,No
2702,F,Flight,5,4,2,low,No,No
2703,F,Flight,5,4,2,medium,,No
2704,F,Flight,5,4,3,low,Yes,Yes
2705,F,Flight,5,4,3,medium,No,Yes
2706,F,Flight,5,4,4,high,No,
2707,F,Flight,5,4,4,low,No,Yes
2708,F,Flight,5,4,4,medium,No,No
2709,F,Flight,5,4,5,low,No,Yes
2710,F,Flight,5,4,5,medium,,Yes
2711,F,Flight,5,4,6,low,,Yes
2712,F,Flight,5,4,6,medium,Yes,No
2713,F,Flight,5,5,2,high,,Yes
2714,F,Flight,5,5,2,low,No,Yes
2715,F,Flight,5,5,2,medium,,No
2716,F,Flight,5,5,3,high,Yes,
2717,F,Flight,5,5,3,low,,No
2718,F,Flight,5,5,3,medium,Yes,
2719,F,Flight,5,5,4,high,Yes,
2720,F,Flight,5,5,4,low,,No
2721,F,Flight,5,5,4,medium,Yes,
2722,F,Flight,5,5,5,low,Yes,No
2723,F,Flight,5,5,5,medium,,Yes
2724,F,Flight,6,1,4,low,Yes,
2725,F,Flight,6,1,4,medium,Yes,Yes
2726,F,Flight,6,1,6,medium,No,
2727,F,Flight,6,1,10,medium,,No
2728,F,Flight,6,2,4,low,Yes,No
2729,F,Flight,6,2,4,medium,No,
2730,F,Flight,6,2,5,high,,No
2731,F,Flight,6,2,5,low,,Yes
2732,F,Flight,6,3,4,low,No,Yes
2733,F,Flight,6,3,4,medium,No,No
2734,F,Flight,6,3,5,high,,Yes
2735,F,Flight,6,3,5,low,No,
2736,F,Flight,6,3,5,medium,Yes,
2737,F,Flight,6,4,3,low,,Yes
2738,F,Flight,6,4,4,low,No,Yes
2739,F,Flight,6,4,5,medium,No,No
2740,F,Flight,6,5,4,low,No,No
2741,F,Flight,6,5,5,low,,No
2742,F,Flight,7,1,4,medium,,No
2743,F,Flight,7,2,4,high,,No
2744,F,Flight,7,2,4,medium,No,
2745,F,Flight,7,2,5,medium,,No
2746,F,Flight,7,3,4,low,,Yes
2747,F,Flight,7,3,4,medium,,Yes
2748,F,Flight,7,3,5,medium,Yes,
2749,F,Flight,7,4,4,medium,No,No
2750,F,Flight,7,5,4,low,No,
2751,F,Flight,7,5,4,medium,No,
2752,F,Flight,7,5,5,medium,,No
2753,F,Road,2,1,2,medium,,Yes
2754,F,Road,2,1,3,low,,No
2755,F,Road,2,1,4,low,Yes,
2756,F,Road,2,1,5,low,,No
2757,F,Road,2,1,5,medium,,Yes
2758,F,Road,2,2,3,low,Yes,
2759,F,Road,2,2,3,medium,Yes,
2760,F,Road,2,2,4,low,,No
2761,F,Road,2,2,6,medium,Yes,
2762,F,Road,2,3,3,medium,,Yes
2763,F,Road,2,3,4,low,Yes,
2764,F,Road,2,3,4,medium,,Yes
2765,F,Road,2,4,3,low,Yes,Yes
2766,F,Road,2,4,3,medium,Yes,No
2767,F,Road,2,4,5,low,Yes,
2768,F,Road,2,4,6,low,,Yes
2769,F,Road,2,5,2,medium,No,
2770,F,Road,2,5,3,low,Yes,
2771,F,Road,2,5,4,low,Yes,
2772,F,Road,3,1,2,high,,Yes
2773,F,Road,3,1,2,low,Yes,Yes
2774,F,Road,3,1,2,medium,No,Yes
2775,F,Road,3,1,3,high,,No
2776,F,Road,3,1,3,low,No,No
2777,F,Road,3,1,3,medium,Yes,Yes
2778,F,Road,3,1,4,low,,Yes
2779,F,Road,3,1,6,high,,Yes
2780,F,Road,3,1,6,low,,Yes
2781,F,Road,3,1,6,medium,,Yes
2782,F,Road,3,1,10,low,Yes,
2783,F,Road,3,1,10,medium,Yes,No
2784,F,Road,3,2,2,high,,No
2785,F,Road,3,2,2,low,Yes,Yes
2786,F,Road,3,2,2,medium,No,Yes
2787,F,Road,3,2,3,high,Yes,
2788,F,Road,3,2,3,low,Yes,Yes
2789,F,Road,3,2,3,medium,,Yes
2790,F,Road,3,2,4,high,Yes,
2791,F,Road,3,2,4,low,No,
2792,F,Road,3,2,5,medium,,Yes
2793,F,Road,3,3,2,high,,No
2794,F,Road,3,3,2,low,Yes,Yes
2795,F,Road,3,3,2,medium,Yes,Yes
2796,F,Road,3,3,3,high,Yes,
2797,F,Road,3,3,3,low,Yes,Yes
2798,F,Road,3,3,3,medium,Yes,Yes
2799,F,Road,3,3,4,low,Yes,Yes
2800,F,Road,3,3,4,medium,No,No
2801,F,Road,3,3,10,medium,Yes,
2802,F,Road,3,4,2,high,No,
2803,F,Road,3,4,2,low,,Yes
2804,F,Road,3,4,2,medium,Yes,
2805,F,Road,3,4,3,high,,Yes
2806,F,Road,3,4,3,low,Yes,Yes
2807,F,Road,3,4,3,medium,Yes,No
2808,F,Road,3,4,4,low,,Yes
2809,F,Road,3,4,4,medium,Yes,
2810,F,Road,3,4,5,medium,Yes,
2811,F,Road,3,4,6,low,No,
2812,F,Road,3,4,7,high,,No
2813,F,Road,3,4,10,high,No,
2814,F,Road,3,4,10,low,,Yes
2815,F,Road,3,5,2,high,No,
2816,F,Road,3,5,2,low,No,Yes
2817,F,Road,3,5,2,medium,Yes,No
2818,F,Road,3,5,3,high,Yes,
2819,F,Road,3,5,3,low,No,No
2820,F,Road,3,5,3,medium,No,Yes
2821,F,Road,3,5,4,low,,Yes
2822,F,Road,4,1,2,high,,No
2823,F,Road,4,1,2,low,No,Yes
2824,F,Road,4,1,2,medium,,No
2825,F,Road,4,1,3,high,No,
2826,F,Road,4,1,3,low,No,Yes
2827,F,Road,4,1,3,medium,Yes,Yes
2828,F,Road,4,1,4,high,,No
2829,F,Road,4,1,4,low,,Yes
2830,F,Road,4,1,4,medium,No,
2831,F,Road,4,1,5,low,No,No
2832,F,Road,4,1,5,medium,,Yes
2833,F,Road,4,1,6,low,,Yes
2834,F,Road,4,1,7,low,No,Yes
2835,F,Road,4,1,10,high,,Yes
2836,F,Road,4,2,2,low,Yes,
2837,F,Road,4,2,2,medium,Yes,Yes
2838,F,Road,4,2,3,high,,No
2839,F,Road,4,2,3,low,No,Yes
2840,F,Road,4,2,3,medium,No,Yes
2841,F,Road,4,2,4,low,Yes,Yes
2842,F,Road,4,2,5,low,Yes,Yes
2843,F,Road,4,2,5,medium,No,Yes
2844,F,Road,4,2,6,low,No,
2845,F,Road,4,2,7,medium,Yes,
2846,F,Road,4,2,10,low,,Yes
2847,F,Road,4,2,10,medium,No,
2848,F,Road,4,3,2,low,Yes,
2849,F,Road,4,3,2,medium,No,Yes
2850,F,Road,4,3,3,high,Yes,No
2851,F,Road,4,3,3,low,No,Yes
2852,F,Road,4,3,3,medium,Yes,Yes
2853,F,Road,4,3,4,low,No,No
2854,F,Road,4,3,4,medium,No,
2855,F,Road,4,3,5,low,No,
2856,F,Road,4,3,5,medium,No,
2857,F,Road,4,3,6,medium,No,No
2858,F,Road,4,3,7,high,Yes,
2859,F,Road,4,3,7,medium,Yes,
2860,F,Road,4,3,8,medium,,Yes
2861,F,Road,4,4,2,low,No,No
2862,F,Road,4,4,2,medium,No,Yes
2863,F,Road,4,4,3,high,Yes,No
2864,F,Road,4,4,3,low,No,No
2865,F,Road,4,4,3,medium,Yes,Yes
2866,F,Road,4,4,4,high,,Yes
2867,F,Road,4,4,4,low,Yes,Yes
2868,F,Road,4,4,4,medium,Yes,
2869,F,Road,4,4,5,low,,No
2870,F,Road,4,4,5,medium,No,
2871,F,Road,4,4,6,medium,Yes,Yes
2872,F,Road,4,4,7,medium,,Yes
2873,F,Road,4,4,10,high,Yes,
2874,F,Road,4,5,2,high,Yes,
2875,F,Road,4,5,2,low,No,Yes
2876,F,Road,4,5,2,medium,Yes,Yes
2877,F,Road,4,5,3,low,Yes,Yes
2878,F,Road,4,5,3,medium,Yes,Yes
2879,F,Road,4,5,4,low,,Yes
2880,F,Road,4,5,4,medium,,Yes
2881,F,Road,4,5,5,low,Yes,No
2882,F,Road,4,5,5,medium,,No
2883,F,Road,4,5,6,medium,No,
2884,F,Road,4,5,10,low,No,
2885,F,Road,4,5,10,medium,Yes,
2886,F,Road,5,1,2,low,No,No
2887,F,Road,5,1,2,medium,,Yes
2888,F,Road,5,1,3,high,No,Yes
2889,F,Road,5,1,3,low,No,Yes
2890,F,Road,5,1,3,medium,No,
2891,F,Road,5,1,4,low,Yes,Yes
2892,F,Road,5,1,4,medium,No,
2893,F,Road,5,1,5,low,No,No
2894,F,Road,5,1,5,medium,No,No
2895,F,Road,5,1,6,low,No,
2896,F,Road,5,2,2,high,,Yes
2897,F,Road,5,2,2,low,Yes,
2898,F,Road,5,2,2,medium,No,No
2899,F,Road,5,2,3,low,Yes,Yes
2900,F,Road,5,2,3,medium,Yes,Yes
2901,F,Road,5,2,4,low,No,
2902,F,Road,5,2,4,medium,No,
2903,F,Road,5,2,5,low,Yes,No
2904,F,Road,5,2,5,medium,Yes,No
2905,F,Road,5,2,6,low,No,Yes
2906,F,Road,5,2,6,medium,,Yes
2907,F,Road,5,2,7,low,No,
2908,F,Road,5,3,2,low,,Yes
2909,F,Road,5,3,3,high,,No
2910,F,Road,5,3,3,low,Yes,No
2911,F,Road,5,3,3,medium,,Yes
2912,F,Road,5,3,4,low,,Yes
2913,F,Road,5,3,5,low,No,No
2914,F,Road,5,3,5,medium,No,Yes
2915,F,Road,5,3,7,medium,,Yes
2916,F,Road,5,4,2,high,,Yes
2917,F,Road,5,4,2,low,Yes,Yes
2918,F,Road,5,4,2,medium,No,
2919,F,Road,5,4,3,high,,Yes
2920,F,Road,5,4,3,low,Yes,
2921,F,Road,5,4,3,medium,No,
2922,F,Road,5,4,4,high,Yes,
2923,F,Road,5,4,4,low,Yes,
2924,F,Road,5,4,4,medium,Yes,No
2925,F,Road,5,4,5,low,No,No
2926,F,Road,5,4,5,medium,Yes,
2927,F,Road,5,4,6,low,,No
2928,F,Road,5,4,6,medium,,No
2929,F,Road,5,5,2,high,,No
2930,F,Road,5,5,2,low,No,
2931,F,Road,5,5,3,high,,Yes
2932,F,Road,5,5,3,low,Yes,Yes
2933,F,Road,5,5,3,medium,Yes,Yes
2934,F,Road,5,5,4,medium,Yes,Yes
2935,F,Road,5,5,5,low,,Yes
2936,F,Road,5,5,5,medium,No,
2937,F,Road,5,5,6,low,,Yes
2938,F,Road,5,5,6,medium,No,
2939,F,Road,5,5,8,low,Yes,
2940,F,Road,6,1,2,medium,,No
2941,F,Road,6,1,3,low,No,Yes
2942,F,Road,6,1,4,high,Yes,Yes
2943,F,Road,6,1,4,low,Yes,No
2944,F,Road,6,1,5,low,Yes,
2945,F,Road,6,1,5,medium,,No
2946,F,Road,6,1,6,low,Yes,
2947,F,Road,6,1,10,medium,Yes,
2948,F,Road,6,2,3,medium,Yes,
2949,F,Road,6,2,4,high,No,
2950,F,Road,6,2,4,low,Yes,
2951,F,Road,6,2,4,medium,Yes,
2952,F,Road,6,2,5,low,No,
2953,F,Road,6,2,6,medium,,Yes
2954,F,Road,6,3,3,low,No,
2955,F,Road,6,3,4,low,Yes,Yes
2956,F,Road,6,3,4,medium,Yes,
2957,F,Road,6,3,5,high,No,
2958,F,Road,6,3,5,medium,Yes,
2959,F,Road,6,4,2,low,No,No
2960,F,Road,6,4,3,low,Yes,No
2961,F,Road,6,4,4,low,No,Yes
2962,F,Road,6,4,4,medium,No,
2963,F,Road,6,5,3,low,Yes,No
2964,F,Road,6,5,4,low,Yes,Yes
2965,F,Road,6,5,4,medium,,No
2966,F,Road,6,5,6,low,Yes,
2967,F,Road,6,5,6,medium,,No
2968,F,Road,7,1,4,low,Yes,Yes
2969,F,Road,7,2,4,low,Yes,
2970,F,Road,7,2,4,medium,No,
2971,F,Road,7,2,5,medium,Yes,
2972,F,Road,7,3,4,medium,,No
2973,F,Road,7,3,5,low,No,
2974,F,Road,7,4,4,medium,Yes,
2975,F,Road,7,5,4,low,No,Yes
2976,F,Road,7,5,5,low,Yes,
2977,F,Ship,2,1,2,high,Yes,
2978,F,Ship,2,1,2,low,Yes,Yes
2979,F,Ship,2,1,2,medium,,Yes
2980,F,Ship,2,1,3,high,,No
2981,F,Ship,2,1,3,low,,Yes
2982,F,Ship,2,1,3,medium,No,Yes
2983,F,Ship,2,1,4,low,Yes,Yes
2984,F,Ship,2,1,4,medium,No,
2985,F,Ship,2,1,5,low,Yes,No
2986,F,Ship,2,1,5,medium,Yes,
2987,F,Ship,2,1,6,low,Yes,
2988,F,Ship,2,1,8,medium,No,
2989,F,Ship,2,2,2,low,No,Yes
2990,F,Ship,2,2,2,medium,No,No
2991,F,Ship,2,2,3,high,Yes,Yes
2992,F,Ship,2,2,3,low,No,Yes
2993,F,Ship,2,2,3,medium,Yes,Yes
2994,F,Ship,2,2,4,high,,Yes
2995,F,Ship,2,2,4,low,,No
2996,F,Ship,2,2,5,low,Yes,Yes
2997,F,Ship,2,2,5,medium,,No
2998,F,Ship,2,2,6,medium,Yes,
2999,F,Ship,2,3,2,low,No,No
3000,F,Ship,2,3,2,medium,,Yes
3001,F,Ship,2,3,3,high,,Yes
3002,F,Ship,2,3,3,low,Yes,No
3003,F,Ship,2,3,3,medium,Yes,Yes
3004,F,Ship,2,3,4,low,Yes,Yes
3005,F,Ship,2,4,2,low,Yes,No
3006,F,Ship,2,4,2,medium,No,No
3007,F,Ship,2,4,3,high,Yes,
3008,F,Ship,2,4,3,low,Yes,Yes
3009,F,Ship,2,4,3,medium,Yes,No
3010,F,Ship,2,4,4,high,Yes,
3011,F,Ship,2,4,4,low,Yes,Yes
3012,F,Ship,2,4,6,medium,No,
3013,F,Ship,2,4,10,low,Yes,
3014,F,Ship,2,5,2,low,Yes,Yes
3015,F,Ship,2,5,3,high,Yes,
3016,F,Ship,2,5,3,low,Yes,Yes
3017,F,Ship,2,5,3,medium,Yes,Yes
3018,F,Ship,2,5,4,low,,Yes
3019,F,Ship,2,5,4,medium,,No
3020,F,Ship,2,5,5,low,,Yes
3021,F,Ship,2,5,6,low,Yes,
3022,F,Ship,2,5,6,medium,Yes,
3023,F,Ship,2,5,8,low,,Yes
3024,F,Ship,3,1,2,high,Yes,Yes
3025,F,Ship,3,1,2,low,Yes,Yes
3026,F,Ship,3,1,2,medium,Yes,No
3027,F,Ship,3,1,3,high,No,Yes
3028,F,Ship,3,1,3,low,Yes,Yes
3029,F,Ship,3,1,3,medium,No,Yes
3030,F,Ship,3,1,4,high,No,No
3031,F,Ship,3,1,4,low,Yes,No
3032,F,Ship,3,1,4,medium,Yes,
3033,F,Ship,3,1,5,low,,Yes
3034,F,Ship,3,1,6,high,,Yes
3035,F,Ship,3,1,6,low,Yes,
3036,F,Ship,3,1,6,medium,,No
3037,F,Ship,3,1,8,high,,Yes
3038,F,Ship,3,1,8,medium,No,
3039,F,Ship,3,1,10,medium,Yes,No
3040,F,Ship,3,2,2,high,No,No
3041,F,Ship,3,2,2,low,Yes,Yes
3042,F,Ship,3,2,2,medium,No,No
3043,F,Ship,3,2,3,high,Yes,No
3044,F,Ship,3,2,3,low,No,No
3045,F,Ship,3,2,3,medium,Yes,Yes
3046,F,Ship,3,2,4,high,No,Yes
3047,F,Ship,3,2,4,low,Yes,Yes
3048,F,Ship,3,2,4,medium,No,No
3049,F,Ship,3,2,5,high,Yes,
3050,F,Ship,3,2,5,low,Yes,Yes
3051,F,Ship,3,2,5,medium,No,No
3052,F,Ship,3,2,6,low,Yes,
3053,F,Ship,3,2,6,medium,No,Yes
3054,F,Ship,3,2,7,high,,No
3055,F,Ship,3,2,7,medium,Yes,
3056,F,Ship,3,2,10,high,No,
3057,F,Ship,3,2,10,low,,Yes
3058,F,Ship,3,2,10,medium,,Yes
3059,F,Ship,3,3,2,high,,Yes
3060,F,Ship,3,3,2,low,Yes,Yes
3061,F,Ship,3,3,2,medium,Yes,No
3062,F,Ship,3,3,3,high,Yes,Yes
3063,F,Ship,3,3,3,low,Yes,Yes
3064,F,Ship,3,3,3,medium,Yes,Yes
3065,F,Ship,3,3,4,high,,No
3066,F,Ship,3,3,4,low,Yes,No
3067,F,Ship,3,3,4,medium,Yes,No
3068,F,Ship,3,3,5,low,Yes,Yes
3069,F,Ship,3,3,5,medium,,No
3070,F,Ship,3,3,6,medium,Yes,Yes
3071,F,Ship,3,3,7,low,,Yes
3072,F,Ship,3,3,7,medium,Yes,
3073,F,Ship,3,3,8,high,No,
3074,F,Ship,3,3,8,low,,No
3075,F,Ship,3,3,8,medium,No,
3076,F,Ship,3,3,10,medium,,Yes
3077,F,Ship,3,4,2,high,Yes,Yes
3078,F,Ship,3,4,2,low,No,Yes
3079,F,Ship,3,4,2,medium,Yes,Yes
3080,F,Ship,3,4,3,high,No,No
3081,F,Ship,3,4,3,low,Yes,Yes
3082,F,Ship,3,4,3,medium,Yes,Yes
3083,F,Ship,3,4,4,high,No,No
3084,F,Ship,3,4,4,low,,No
3085,F,Ship,3,4,4,medium,No,Yes
3086,F,Ship,3,4,5,medium,Yes,
3087,F,Ship,3,4,6,low,Yes,No
3088,F,Ship,3,4,6,medium,No,
3089,F,Ship,3,4,7,low,,Yes
3090,F,Ship,3,4,7,medium,Yes,
3091,F,Ship,3,4,8,high,Yes,
3092,F,Ship,3,4,8,low,Yes,
3093,F,Ship,3,4,8,medium,Yes,
3094,F,Ship,3,4,10,low,,No
3095,F,Ship,3,4,10,medium,Yes,
3096,F,Ship,3,5,2,high,,Yes
3097,F,Ship,3,5,2,low,No,No
3098,F,Ship,3,5,2,medium,No,Yes
3099,F,Ship,3,5,3,high,Yes,Yes
3100,F,Ship,3,5,3,low,No,Yes
3101,F,Ship,3,5,3,medium,Yes,Yes
3102,F,Ship,3,5,4,high,,No
3103,F,Ship,3,5,4,low,No,Yes
3104,F,Ship,3,5,4,medium,No,Yes
3105,F,Ship,3,5,5,high,,Yes
3106,F,Ship,3,5,5,low,Yes,Yes
3107,F,Ship,3,5,5,medium,Yes,Yes
3108,F,Ship,3,5,6,low,,No
3109,F,Ship,3,5,6,medium,,No
3110,F,Ship,3,5,10,high,,Yes
3111,F,Ship,3,5,10,low,,No
3112,F,Ship,3,5,10,medium,Yes,Yes
3113,F,Ship,4,1,2,high,Yes,Yes
3114,F,Ship,4,1,2,low,Yes,Yes
3115,F,Ship,4,1,2,medium,Yes,No
3116,F,Ship,4,1,3,high,Yes,Yes
3117,F,Ship,4,1,3,low,Yes,Yes
3118,F,Ship,4,1,3,medium,Yes,Yes
3119,F,Ship,4,1,4,high,,Yes
3120,F,Ship,4,1,4,low,Yes,Yes
3121,F,Ship,4,1,4,medium,No,No
3122,F,Ship,4,1,5,low,No,Yes
3123,F,Ship,4,1,5,medium,Yes,No
3124,F,Ship,4,1,6,high,,Yes
3125,F,Ship,4,1,6,low,,No
3126,F,Ship,4,1,6,medium,No,No
3127,F,Ship,4,1,7,low,Yes,
3128,F,Ship,4,1,8,medium,No,
3129,F,Ship,4,1,10,medium,Yes,Yes
3130,F,Ship,4,2,2,high,Yes,Yes
3131,F,Ship,4,2,2,low,No,Yes
3132,F,Ship,4,2,2,medium,No,No
3133,F,Ship,4,2,3,high,No,Yes
3134,F,Ship,4,2,3,low,Yes,Yes
3135,F,Ship,4,2,3,medium,Yes,No
3136,F,Ship,4,2,4,high,No,No
3137,F,Ship,4,2,4,low,No,Yes
3138,F,Ship,4,2,4,medium,No,No
3139,F,Ship,4,2,5,low,Yes,No
3140,F,Ship,4,2,5,medium,Yes,Yes
3141,F,Ship,4,2,6,high,Yes,
3142,F,Ship,4,2,6,low,No,
3143,F,Ship,4,2,6,medium,Yes,No
3144,F,Ship,4,2,7,high,Yes,Yes
3145,F,Ship,4,2,7,low,No,
3146,F,Ship,4,2,7,medium,Yes,
3147,F,Ship,4,2,8,low,No,
3148,F,Ship,4,2,8,medium,,Yes
3149,F,Ship,4,2,10,medium,Yes,
3150,F,Ship,4,3,2,high,No,Yes
3151,F,Ship,4,3,2,low,No,No
3152,F,Ship,4,3,2,medium,Yes,Yes
3153,F,Ship,4,3,3,high,Yes,Yes
3154,F,Ship,4,3,3,low,No,Yes
3155,F,Ship,4,3,3,medium,Yes,Yes
3156,F,Ship,4,3,4,low,,No
3157,F,Ship,4,3,4,medium,No,No
3158,F,Ship,4,3,5,low,Yes,Yes
3159,F,Ship,4,3,5,medium,Yes,No
3160,F,Ship,4,3,6,low,No,Yes
3161,F,Ship,4,3,6,medium,No,Yes
3162,F,Ship,4,3,7,low,Yes,
3163,F,Ship,4,3,7,medium,,Yes
3164,F,Ship,4,3,8,medium,No,
3165,F,Ship,4,3,10,high,,No
3166,F,Ship,4,3,10,medium,,Yes
3167,F,Ship,4,4,2,high,Yes,Yes
3168,F,Ship,4,4,2,low,No,Yes
3169,F,Ship,4,4,2,medium,No,Yes
3170,F,Ship,4,4,3,high,No,No
3171,F,Ship,4,4,3,low,No,No
3172,F,Ship,4,4,3,medium,No,No
3173,F,Ship,4,4,4,high,No,Yes
